User-ID,Location,Age,Country
236307,"orlando, florida, usa",58.0,usa
236323,"lakewood, new jersey, usa",52.0,usa
236340,"st kilda, victoria, australia",29.0,australia
236349,"fredericksburg, virginia, usa",39.0,usa
236352,"charlottesville, virginia, usa",34.0,usa
236355,"chicago, illinois, usa",30.0,usa
236378,"ft. pierce, florida, usa",45.0,usa
236380,"tenaha, texas, usa",42.0,usa
236399,"wilmington, delaware, usa",40.0,usa
236408,"stockton, california, usa",65.0,usa
236409,"chapel hill, north carolina, usa",47.0,usa
236425,"york, ontario, canada",36.0,canada
236433,"seattle, washington, usa",36.0,usa
236458,"calgary, alberta, canada",37.0,canada
236480,"houston, texas, usa",34.0,usa
236515,"minnamurra, nebraska, australia",61.0,australia
236574,"freedom, pennsylvania, usa",53.0,usa
236581,"bourne end, buckinghamshire, united kingdom",52.0,united kingdom
236583,"peoria, arizona, usa",32.0,usa
236594,"victoria, british columbia, canada",25.0,canada
236595,"richmond, british columbia, canada",19.0,canada
236625,"hampton, virginia, usa",38.0,usa
236643,"hull, england, united kingdom",43.0,united kingdom
236645,"ourense, ourense, spain",26.0,spain
236655,"rochdale, england, united kingdom",30.0,united kingdom
236657,"gardena, california, usa",19.0,usa
236661,"bauru, são paulo, brazil",18.0,brazil
236666,"rochester, new hampshire, usa",40.0,usa
236668,"kanata, ontario, canada",20.0,canada
236699,"lexington, south carolina, usa",40.0,usa
236704,"saarbruecken, saarland, germany",24.0,germany
236710,"halifax, nova scotia, canada",24.0,canada
236727,"cardiff, wales, united kingdom",32.0,united kingdom
236733,"berlin, berlin, germany",33.0,germany
236754,"bronx, new york, usa",25.0,usa
236819,"north melbourne, vic, australia",41.0,australia
236840,"geneva, iowa, usa",72.0,usa
236842,"glens falls, new york, usa",20.0,usa
236845,"lafayette, louisiana, usa",60.0,usa
236855,"louisville, colorado, usa",20.0,usa
236860,"wimberley, texas, usa",41.0,usa
236872,"maryport, england, united kingdom",35.0,united kingdom
236885,"fountain hills, arizona, usa",59.0,usa
236886,"mahtomedi, minnesota, usa",44.0,usa
236913,"toronto, ontario, canada",28.0,canada
236920,"glastonbury, england, united kingdom",32.0,united kingdom
236927,"ottawa, ontario, canada",60.0,canada
236940,"amarillo, texas, usa",54.0,usa
236943,"evergreen, colorado, usa",42.0,usa
236948,"toronto, ontario, canada",35.0,canada
236949,"glen burnie, maryland, usa",56.0,usa
236955,"pace, florida, usa",41.0,usa
236959,"st. louis, missouri, usa",35.0,usa
236979,"brampton, ontario, canada",34.0,canada
236983,"rimini, emilia romagna, italy",23.0,italy
236989,"friolzheim, baden-wuerttemberg, germany",17.0,germany
237031,"chesapeake, virginia, usa",32.0,usa
237057,"bern, bern, switzerland",31.0,switzerland
237060,"columbia, missouri, usa",55.0,usa
237063,"okemos, michigan, usa",38.0,usa
237064,"oxford, ,",68.0,
237070,"allenwinden, zug, switzerland",29.0,switzerland
237072,"apopka, florida, usa",38.0,usa
237074,"alsdorf, nordrhein-westfalen, germany",38.0,germany
237091,"fair lawn, new jersey, usa",54.0,usa
237132,"columbia, missouri, usa",26.0,usa
237154,"bay shore, new york, usa",39.0,usa
237156,"manorville, new york, usa",55.0,usa
237170,"glasgow, scotland, united kingdom",36.0,united kingdom
237173,"las vegas, nevada, usa",20.0,usa
237175,"grand rapids, michigan, usa",32.0,usa
237194,"pennant hills, new south wales, australia",22.0,australia
237210,"slidell, louisiana, usa",28.0,usa
237242,"gig harbor, washington, usa",32.0,usa
237248,"udine, friuli venezia giulia, italy",39.0,italy
237257,"cayucos, california, usa",38.0,usa
237258,"lodnon, ontario, canada",26.0,canada
237262,"jefferson, maryland, usa",45.0,usa
237264,"cairo, n/a, egypt",35.0,egypt
237268,"springfield, illinois, usa",42.0,usa
237275,"westminster, maryland, usa",69.0,usa
237283,"gaithersburg, maryland, usa",43.0,usa
237308,"evergreen, colorado, usa",51.0,usa
237310,"richmond, virginia, usa",74.0,usa
237313,"edmonton, alberta, canada",51.0,canada
237318,"iowa city, iowa, usa",37.0,usa
237323,"grand rapids/mt pleasant, michigan, usa",19.0,usa
237327,"highlands, new jersey, usa",46.0,usa
237334,"montevallo, alabama, usa",46.0,usa
237344,"minneapolis, minnesota, usa",18.0,usa
237363,"st. francis, wisconsin, usa",25.0,usa
237391,"cincinnati, ohio, usa",16.0,usa
237404,"spokane, washington, usa",33.0,usa
237407,"west chester, pennsylvania, usa",25.0,usa
237426,"tallahassee, florida, usa",32.0,usa
237429,"olympia, washington, usa",46.0,usa
237437,"portsmouth, virginia, usa",41.0,usa
237451,"fresno, california, usa",28.0,usa
237465,"genova, liguria, italy",33.0,italy
237474,"montreal, quebec, canada",24.0,canada
237477,"new boston, ohio, usa",32.0,usa
237500,"oak park, illinois, usa",32.0,usa
237518,"bonn, nordrhein-westfalen, germany",41.0,germany
237521,"middletown, california, usa",60.0,usa
237532,"münchen, bayern, germany",45.0,germany
237534,"rexdale, ontario, canada",47.0,canada
237537,"singapore, n/a, singapore",14.0,singapore
237542,"rutland, vermont, usa",45.0,usa
237553,"champaign, illinois, usa",31.0,usa
237563,"munich, bayern,",25.0,
237577,"san jose, california, usa",19.0,usa
237604,"bodmin, cornwall, united kingdom",46.0,united kingdom
237607,"kandel, rheinland-pfalz, germany",33.0,germany
237612,"east point, georgia, usa",30.0,usa
237627,"london, n/a, united kingdom",35.0,united kingdom
237646,"rockville, maryland, usa",56.0,usa
237696,"nowra, new south wales, australia",56.0,australia
237715,"mchenry, illinois, usa",28.0,usa
237727,"waterloo, ontario, canada",66.0,canada
237734,"london, england, united kingdom",29.0,united kingdom
237736,"guysville, ohio, usa",29.0,usa
237745,"edmonton, alberta, canada",58.0,canada
237748,"eagan, minnesota, usa",27.0,usa
237763,"chicago, illinois, usa",20.0,usa
237768,"canton, ohio, usa",76.0,usa
237773,"winnipeg, manitoba, canada",32.0,canada
237782,"melbourne, victoria, australia",42.0,australia
237805,"valley springs, california, usa",67.0,usa
237822,"grayson, georgia, usa",36.0,usa
237865,"puteaux, paris, france",33.0,france
237866,"schofield, wisconsin, usa",51.0,usa
237900,"mutterstadt, rheinland-pfalz, germany",27.0,germany
237902,"barcelona, barcelona, spain",31.0,spain
237912,"taipei, n/a, taiwan",46.0,taiwan
237914,"port murray, new jersey, usa",34.0,usa
237917,"berkeley, california, usa",38.0,usa
237925,"royal oak, michigan, usa",26.0,usa
237941,"cambridge, massachusetts, usa",31.0,usa
237943,"atlanta, georgia, usa",27.0,usa
237948,"sacramento, california, usa",49.0,usa
237960,"colorado springs, colorado, usa",57.0,usa
237962,"hameln, niedersachsen, germany",33.0,germany
237966,"saginaw, michigan, usa",53.0,usa
237978,"newnan, georgia, usa",29.0,usa
238008,"edmond, oklahoma, usa",36.0,usa
238010,"daytona beach, florida, usa",29.0,usa
238036,"val d`isère, savoie, france",26.0,france
238065,"bourbonnais, illinois, usa",27.0,usa
238087,"north highlands, california, usa",26.0,usa
238096,"victor, new york, usa",41.0,usa
238120,"louisville, kentucky, usa",25.0,usa
238125,"boston, massachusetts, usa",49.0,usa
238131,"virginia beach, virginia, usa",47.0,usa
238141,"aloha, oregon, usa",46.0,usa
238153,"glasgow, scotland,",26.0,
238159,"albuquerque, new mexico, usa",37.0,usa
238177,"dover, new hampshire, usa",28.0,usa
238178,"worcester, massachusetts, usa",25.0,usa
238186,"montclair, new jersey, usa",36.0,usa
238189,"florey, australian capital territory, australia",25.0,australia
238194,"lake mary, florida, usa",37.0,usa
238222,"upper sandusky, ohio, usa",28.0,usa
238225,"burbank, california, usa",35.0,usa
238227,"wauwatosa, wisconsin, usa",34.0,usa
238231,"sydney, new south wales, australia",17.0,australia
238234,"marshfield, wisconsin, usa",32.0,usa
238235,"houston, ,",33.0,
238241,"hoquiam, washington, usa",35.0,usa
238291,"moncton, new brunswick, canada",35.0,canada
238292,"vancouver, british columbia, canada",24.0,canada
238294,"münchen, bayern, germany",55.0,germany
238299,"kitchener, ontario, canada",36.0,canada
238300,"staines, england, united kingdom",24.0,united kingdom
238301,"manchester, england, united kingdom",33.0,united kingdom
238319,"grayslake, illinois, usa",34.0,usa
238321,"dublin, dublin, ireland",32.0,ireland
238323,"singapore, singapore, singapore",49.0,singapore
238340,"chestermere, alberta, canada",33.0,canada
238347,"el mirage, arizona, usa",31.0,usa
238350,"olympia, washington, usa",49.0,usa
238358,"morgan hill, california, usa",39.0,usa
238362,"cornwall, ontario, canada",61.0,canada
238381,"pefferlaw, ontario,",34.0,
238390,"knoxville, tennessee, usa",20.0,usa
238400,"la crosse, wisconsin, usa",50.0,usa
238450,"brisbane, queensland, australia",24.0,australia
238462,"durham, england, united kingdom",18.0,united kingdom
238472,"rock point, saskatchewan, canada",52.0,canada
238475,"little rock, arkansas, usa",34.0,usa
238489,"sittingbourne, kent, united kingdom",28.0,united kingdom
238499,"arbroath, angus, united kingdom",48.0,united kingdom
238521,"horsham, pennsylvania, usa",34.0,usa
238527,"rockford, illinois, usa",22.0,usa
238538,"wien, wien, austria",22.0,austria
238540,"omaha, nebraska, usa",32.0,usa
238544,"portland, oregon, usa",21.0,usa
238557,"kuala lumpur, selangor, malaysia",21.0,malaysia
238560,"fort walton beach, florida, usa",10.0,usa
238568,"middletown, maryland, usa",66.0,usa
238583,"hamburg, hamburg, germany",33.0,germany
238607,"pineville, north carolina, usa",24.0,usa
238609,"portland, maine, usa",17.0,usa
238610,"charleston, west virginia, usa",67.0,usa
238613,"st. john`s, newfoundland, canada",37.0,canada
238617,"richmond, california, usa",44.0,usa
238624,"hamburg, hamburg, germany",42.0,germany
238625,"hamburg, hamburg, germany",41.0,germany
238630,"san francisco, california, usa",21.0,usa
238639,"bakersfield, california, usa",22.0,usa
238644,"wallington, england, united kingdom",16.0,united kingdom
238652,"sydney, new south wales, australia",41.0,australia
238710,"recco, liguria, italy",28.0,italy
238711,"longview, washington, usa",14.0,usa
238733,"münster, nordrhein-westfalen, germany",22.0,germany
238735,"calgary, ,",22.0,
238739,"toronto, ontario, canada",26.0,canada
238740,"portland, oregon, usa",57.0,usa
238754,"columbia, missouri, usa",18.0,usa
238757,"ludington, michigan, usa",45.0,usa
238762,"glendale, california, usa",46.0,usa
238768,"dexter, michigan, usa",44.0,usa
238773,"milford, pennsylvania, usa",43.0,usa
238779,"brooklyn, new york, usa",46.0,usa
238781,"yucca valley, california, usa",51.0,usa
238788,"philadelphia, pennsylvania, usa",21.0,usa
238796,"oakland, california, usa",36.0,usa
238809,"starnberg, bayern, germany",35.0,germany
238812,"pirmasens, rheinland-pfalz, germany",40.0,germany
238823,"hamburg, hamburg, germany",24.0,germany
238836,"richmond, virginia, usa",36.0,usa
238849,"saskatoon, saskatchewan, canada",40.0,canada
238864,"powys, wales, united kingdom",32.0,united kingdom
238866,"kansas city, missouri, usa",14.0,usa
238876,"markham, ontario, canada",31.0,canada
238882,"oviedo, florida, usa",27.0,usa
238889,"clark fork, idaho, usa",33.0,usa
238890,"arlington, virginia, usa",30.0,usa
238895,"adelaide, ,",27.0,
238910,"hood river, oregon, usa",27.0,usa
238918,"portland, oregon, usa",65.0,usa
238939,"raynham, massachusetts, usa",17.0,usa
238949,"green river, wyoming, usa",53.0,usa
238961,"antioch, illinois, usa",18.0,usa
238983,"toronto, ontario, canada",33.0,canada
239000,"north vancouver, british columbia, canada",25.0,canada
239014,"canberra, australian capital territory, australia",48.0,australia
239020,"seattle, washington, usa",55.0,usa
239033,"portales, new mexico, usa",27.0,usa
239070,"plantation, florida, usa",47.0,usa
239074,"duluth, minnesota, usa",38.0,usa
239089,"vancouver, british columbia, canada",27.0,canada
239106,"pasadena, california, usa",74.0,usa
239111,"tucson, arizona, usa",70.0,usa
239127,"traverse city, michigan, usa",23.0,usa
239135,"mobile, alabama, usa",39.0,usa
239141,"spotsylvania, virginia, usa",60.0,usa
239148,"portland, oregon, usa",56.0,usa
239150,"ventura, california, usa",66.0,usa
239171,"bristol, england, united kingdom",41.0,united kingdom
239175,"arlesey, bedfordshire, united kingdom",38.0,united kingdom
239225,"lucca, toscana, italy",28.0,italy
239268,"adelaide, south australia, australia",13.0,australia
239317,"wilmington, north carolina, usa",72.0,usa
239331,"bremen, bremen, germany",37.0,germany
239369,"vancouver, british columbia, canada",26.0,canada
239397,"ripponlea, victoria, australia",52.0,australia
239407,"chilliwack, british columbia, canada",57.0,canada
239413,"austin, texas, usa",28.0,usa
239415,"san antonio, texas, usa",34.0,usa
239423,"jackson, tennessee, usa",49.0,usa
239437,"rio de janeiro, rio de janeiro, brazil",28.0,brazil
239449,"anchorage, ,",14.0,
239456,"casale monferrato, piemonte, italy",26.0,italy
239458,"sheffield, england, united kingdom",38.0,united kingdom
239460,"two harbors, california, usa",26.0,usa
239467,"albstadt, baden-wuerttemberg, germany",23.0,germany
239468,"wien, wien, austria",26.0,austria
239486,"milwaukee, wisconsin, usa",25.0,usa
239488,"ganderkesee, niedersachsen, germany",36.0,germany
239523,"vöcklabruck, oberösterreich, austria",35.0,austria
239546,"knob noster, missouri, usa",19.0,usa
239551,"cambridge, england, united kingdom",31.0,united kingdom
239552,"durham, north carolina, usa",58.0,usa
239554,"minneapolis, minnesota, usa",37.0,usa
239557,"anchorage, alaska, usa",62.0,usa
239564,"bremerton, washington, usa",19.0,usa
239567,"giessen, hessen, germany",27.0,germany
239569,"atlanta, georgia, usa",22.0,usa
239574,"jefferson city, missouri, usa",27.0,usa
239594,"leuven, vlaams-brabant, belgium",28.0,belgium
239609,"atlanta, georgia, usa",42.0,usa
239610,"rheinau, baden-wuerttemberg, germany",37.0,germany
239619,"camberley, england, united kingdom",43.0,united kingdom
239623,"oak harbor, ohio, usa",42.0,usa
239626,"wellesley, massachusetts, usa",52.0,usa
239630,"lyon, rhône-alpes, france",24.0,france
239664,"haverfordwest, wales, united kingdom",24.0,united kingdom
239670,"chicago, illinois, usa",31.0,usa
239683,"cave creek, arizona, usa",42.0,usa
239688,"winnemucca, nevada, usa",26.0,usa
239692,"virginia beach, virginia, usa",24.0,usa
239702,"hannover, niedersachsen, germany",32.0,germany
239708,"fresno, california, usa",51.0,usa
239735,"roma e messina, lazio e sicilia, italy",25.0,italy
239736,"paris, ile-de-france, france",20.0,france
239746,"blue ridge, virginia, usa",30.0,usa
239747,"bellevue, washington, usa",30.0,usa
239748,"tigard, ,",46.0,
239761,"neukirch, sachsen, germany",32.0,germany
239777,"berlin, berlin, germany",28.0,germany
239780,"amsterdam, noord holland, netherlands",39.0,netherlands
239783,"victoria, british columbia, canada",28.0,canada
239788,"croydon, victoria, australia",33.0,australia
239790,"hildesheim, niedersachsen, germany",51.0,germany
239794,"brussels, -, belgium",59.0,belgium
239820,"minneapolis, minnesota, usa",28.0,usa
239834,"calgary, alberta, canada",43.0,canada
239841,"springfield, missouri, usa",21.0,usa
239842,"tunbridgewells, england, united kingdom",41.0,united kingdom
239850,"fort lauderdale, florida, usa",51.0,usa
239854,"toronto, ontario, canada",46.0,canada
239869,"airdrie, alberta, canada",45.0,canada
239879,"stratford, connecticut, usa",67.0,usa
239914,"mobile, alabama, usa",33.0,usa
239915,"valdosta, georgia, usa",20.0,usa
239942,"città di castello, umbria, italy",40.0,italy
240023,"amsterdam, n/a, netherlands",45.0,netherlands
240024,"amarillo, texas, usa",40.0,usa
240033,"mobile, alabama, usa",33.0,usa
240049,"charlottetown, prince edward island, canada",29.0,canada
240051,"trenton, ontario, canada",32.0,canada
240059,"cabrils, barcelona, spain",27.0,spain
240082,"london, england, united kingdom",43.0,united kingdom
240088,"lima, lima, peru",21.0,peru
240091,"olympia, washington, usa",58.0,usa
240093,"augsburg, bayern, germany",22.0,germany
240098,"revelstoke, british columbia, canada",26.0,canada
240100,"roma, lazio, italy",32.0,italy
240107,"rsm, california, usa",60.0,usa
240111,"milton, ontario, canada",51.0,canada
240131,"sherwood park, alberta, canada",26.0,canada
240141,"vancouver, washington, usa",32.0,usa
240144,"muskego, wisconsin, usa",34.0,usa
240155,"westford, massachusetts, usa",40.0,usa
240186,"galston, scotland, united kingdom",35.0,united kingdom
240191,"white oak, texas, usa",49.0,usa
240205,"st. ann, missouri, usa",28.0,usa
240211,"kansas city, missouri, usa",48.0,usa
240219,"arlington, tennessee, usa",38.0,usa
240222,"liverpool, england, united kingdom",27.0,united kingdom
240224,"walnut creek, california, usa",52.0,usa
240225,"indian springs village, alabama, usa",46.0,usa
240235,"bridgeton, new jersey, usa",21.0,usa
240236,"seattle, washington, usa",28.0,usa
240254,"st. louis, missouri, usa",50.0,usa
240271,"st. louis, missouri, usa",47.0,usa
240272,"st. louis, missouri, usa",26.0,usa
240280,"st. louis, missouri, usa",36.0,usa
240283,"great falls, montana, usa",8.0,usa
240287,"middlesex, northwood, united kingdom",45.0,united kingdom
240318,"burnaby, british columbia, canada",33.0,canada
240330,"chicago, illinois, usa",41.0,usa
240331,"omaha, nebraska, usa",26.0,usa
240333,"sheffield, south yorkshire, united kingdom",33.0,united kingdom
240348,"sacramento, ,",30.0,
240352,"wilkes-barre, ,",27.0,
240353,"houston, texas, usa",45.0,usa
240366,"swindon, wiltshire, united kingdom",26.0,united kingdom
240367,"waterloo, wisconsin, usa",27.0,usa
240375,"winnipeg, manitoba, canada",34.0,canada
240380,"o`fallon, illinois, usa",14.0,usa
240394,"baker city, oregon, usa",25.0,usa
240398,"manhattan, kansas, usa",41.0,usa
240401,"denver, colorado, usa",64.0,usa
240403,"louisville, kentucky, usa",49.0,usa
240417,"toronto, ontario, canada",30.0,canada
240418,"barcelona, catalunya, spain",34.0,spain
240426,"brighton, ontario, canada",55.0,canada
240432,"kolding, jylland, denmark",33.0,denmark
240440,"barcelona, catalunya, spain",30.0,spain
240469,"philadelphia, pennsylvania, usa",34.0,usa
240484,"great bend, kansas, usa",56.0,usa
240495,"fort worth, texas, usa",46.0,usa
240528,"aptos, california, usa",46.0,usa
240531,"fremont, north carolina, usa",15.0,usa
240541,"port angeles, washington, usa",40.0,usa
240543,"millbrae, california, usa",67.0,usa
240555,"tyrone, oklahoma, usa",22.0,usa
240567,"hawthorne, new jersey, usa",33.0,usa
240568,"elk  city, oklahoma, usa",34.0,usa
240577,"toluca lake, california, usa",25.0,usa
240596,"ilsfeld, baden-wuerttemberg, germany",44.0,germany
240601,"anchorage, alaska, usa",52.0,usa
240603,"point pleasant, west virginia, usa",50.0,usa
240609,"kissimmee, florida, usa",60.0,usa
240653,"cary, north carolina, usa",49.0,usa
240663,"west vancouver, british columbia, canada",24.0,canada
240670,"toronto, ontario, canada",52.0,canada
240677,"palmetto, florida, usa",56.0,usa
240681,"jena, thueringen, germany",46.0,germany
240696,"glasgow, scotland, united kingdom",22.0,united kingdom
240700,"waldorf, maryland, usa",15.0,usa
240704,"new york, new york, usa",40.0,usa
240723,"corbetta, lombardia, italy",43.0,italy
240729,"brattleboro, vermont, usa",28.0,usa
240737,"prov. di brescia, lombardia, italy",29.0,italy
240743,"houston, texas, usa",32.0,usa
240745,"westminster, california, usa",74.0,usa
240756,"guyton, georgia, usa",41.0,usa
240770,"bothell, ,",36.0,
240774,"eastleigh, england, united kingdom",31.0,united kingdom
240783,"city of palmetto bay, florida, usa",24.0,usa
240789,"omaha, nebraska, usa",29.0,usa
240811,"mcallen, texas, usa",23.0,usa
240822,"mississauga, ontario, canada",18.0,canada
240829,"durham, north carolina, usa",23.0,usa
240846,"milano, lombardia, italy",40.0,italy
240859,"frankfurt am main, hessen, germany",29.0,germany
240870,"biddeford, maine, usa",43.0,usa
240887,"auburn, alabama, usa",21.0,usa
240888,"blanchard, oklahoma, usa",34.0,usa
240897,"gloucester, massachusetts, usa",39.0,usa
240917,"brooklyn park, minnesota, usa",42.0,usa
240918,"orlando, florida, usa",54.0,usa
240951,"austin, minnesota, usa",41.0,usa
240956,"dresden, sachsen, germany",24.0,germany
240969,"hamburg, ,",33.0,
240985,"pretoria, gauteng, south africa",33.0,south africa
241011,"corpus christi, texas, usa",45.0,usa
241012,"burnaby, british columbia, canada",62.0,canada
241015,"siena, ,",39.0,
241018,"ispra, lombardia, italy",29.0,italy
241033,"columbus, ohio, usa",26.0,usa
241086,"manchester, england, united kingdom",28.0,united kingdom
241100,"cincinnati, ohio, usa",17.0,usa
241106,"tehran, tehran, iran",24.0,iran
241152,"howell, michigan, usa",66.0,usa
241178,"columbia, maryland, usa",26.0,usa
241191,"adelaide, south australia, australia",63.0,australia
241192,"london, n/a, united kingdom",27.0,united kingdom
241202,"nuneaton, england, united kingdom",19.0,united kingdom
241204,"marrickville, new south wales, australia",23.0,australia
241239,"germering, bayern, germany",36.0,germany
241265,"cornwall, connecticut, usa",32.0,usa
241267,"fort walton beach, florida, usa",36.0,usa
241268,"barcelona, catalunya, spain",34.0,spain
241274,"milwaukee, wisconsin, usa",60.0,usa
241305,"toronto, ontario, canada",20.0,canada
241306,"colfax, north carolina, usa",32.0,usa
241322,"sevilla, sevilla, spain",29.0,spain
241334,"kuala lumpur, kuala lumpur, malaysia",27.0,malaysia
241344,"bellevue, nebraska, usa",23.0,usa
241354,"salinas, california, usa",33.0,usa
241367,"denmark, western australia, australia",38.0,australia
241381,"aachen, nordrhein-westfalen, germany",40.0,germany
241397,"tres cantos, madrid, spain",19.0,spain
241414,"northampton, massachusetts, usa",23.0,usa
241432,"budenheim, rheinland-pfalz, germany",23.0,germany
241435,"bonn, nrw, germany",20.0,germany
241436,"bonn, nordrhein-westfalen, germany",21.0,germany
241441,"halifax, pennsylvania, usa",53.0,usa
241477,"melbourne, victoria, australia",59.0,australia
241495,"grand rapids, michigan, usa",31.0,usa
241517,"port allen, louisiana, usa",35.0,usa
241523,"mülheim, nordrhein-westfalen, germany",18.0,germany
241531,"roma, lazio, italy",67.0,italy
241537,"stockton-on-tees, ,",29.0,
241544,"alexandria, virginia, usa",37.0,usa
241548,"saratoga, california, usa",44.0,usa
241562,"palmerston north, n/a, new zealand",51.0,new zealand
241565,"ocala, florida, usa",64.0,usa
241592,"lakeland, florida, usa",37.0,usa
241614,"philadelphia, pennsylvania, usa",20.0,usa
241646,"south plainfield, new jersey, usa",40.0,usa
241666,"san francisco, california, usa",35.0,usa
241695,"exeter, england, united kingdom",37.0,united kingdom
241713,"new city, new york, usa",23.0,usa
241752,"toronto, ontario, canada",28.0,canada
241791,"na, ohio, usa",27.0,usa
241799,"waterboro, maine, usa",41.0,usa
241802,"collins, new york, usa",17.0,usa
241806,"jacksonville, north carolina, usa",30.0,usa
241810,"london, england, united kingdom",31.0,united kingdom
241848,"saranac lake, new york, usa",42.0,usa
241854,"almada, n/a, portugal",17.0,portugal
241861,"lansing, michigan, usa",55.0,usa
241874,"adrian, michigan, usa",52.0,usa
241894,"bendigo, victoria, australia",56.0,australia
241901,"sandakan, sabah, malaysia",53.0,malaysia
241907,"safety bay, western australia, australia",57.0,australia
241942,"ludwigsburg, baden-wuerttemberg, germany",28.0,germany
241949,"fort worth, texas, usa",41.0,usa
241952,"columbus, ohio, usa",54.0,usa
241980,"ashburn, virginia, usa",35.0,usa
241982,"toronto, ontario, canada",30.0,canada
241997,"montreal, quebec, canada",33.0,canada
242006,"santo domingo, distrito nacional, dominican republic",30.0,dominican republic
242008,"subang jaya, selangor, malaysia",19.0,malaysia
242011,"havelock, north carolina, usa",13.0,usa
242013,"graz, steiermark, austria",32.0,austria
242029,"irgendwo ziemlich weit südlich, niedersachsen, germany",23.0,germany
242048,"mountain view, california, usa",37.0,usa
242060,"dunedin, otago, new zealand",50.0,new zealand
242073,"aldergrove, british columbia, canada",28.0,canada
242079,"arlington, virginia, usa",27.0,usa
242083,"fairview, new mexico, usa",24.0,usa
242091,"summerside, prince edward island, canada",31.0,canada
242097,"memphis, michigan, usa",58.0,usa
242098,"surrey, british columbia, canada",22.0,canada
242103,"panama city, florida, usa",26.0,usa
242106,"covington, virginia, usa",28.0,usa
242118,"margaret, alabama, usa",46.0,usa
242157,"sydney, new south wales, australia",34.0,australia
242178,"oak harbor, ,",25.0,
242216,"plant city, florida, usa",39.0,usa
242233,"austin, texas, usa",57.0,usa
242245,"bakersfield, california, usa",41.0,usa
242247,"livonia, michigan, usa",42.0,usa
242248,"waco, texas, usa",29.0,usa
242262,"tampa, florida, usa",32.0,usa
242268,"tombstone, arizona, usa",62.0,usa
242273,"denver, colorado, usa",23.0,usa
242291,"panama city, florida, usa",37.0,usa
242299,"orlando, florida, usa",25.0,usa
242309,"wbl, minnesota, usa",17.0,usa
242310,"chicopee, massachusetts, usa",26.0,usa
242317,"odenton, maryland, usa",30.0,usa
242333,"chesterland, ohio, usa",79.0,usa
242334,"duisburg, nordrhein-westfalen, germany",37.0,germany
242362,"truro, nova scotia, canada",25.0,canada
242364,"shady grove, pennsylvania, usa",42.0,usa
242379,"charleston, south carolina, usa",25.0,usa
242397,"moinesti, bacau, romania",24.0,romania
242409,"berck sur mer, pas de calais, france",23.0,france
242414,"cologne, nordrhein-westfalen, germany",24.0,germany
242445,"vancouver, british columbia, canada",24.0,canada
242458,"orange park, florida, usa",47.0,usa
242465,"visalia, california, usa",36.0,usa
242471,"pfäffikon, zürich, switzerland",21.0,switzerland
242485,"youngstown, florida, usa",43.0,usa
242488,"olympia, washington, usa",48.0,usa
242509,"bryn mawr, pennsylvania, usa",24.0,usa
242513,"embrach, zurich, switzerland",26.0,switzerland
242515,"brisbane, queensland, australia",28.0,australia
242527,"cremlingen, niedersachsen, germany",31.0,germany
242528,"lindstrom, minnesota, usa",44.0,usa
242544,"norfolk, virginia, usa",30.0,usa
242547,"decatur, georgia, usa",37.0,usa
242558,"cary, illinois, usa",41.0,usa
242562,"grover beach, california, usa",15.0,usa
242601,"fairfax, virginia, usa",34.0,usa
242620,"cologne, nordrhein-westfalen, germany",34.0,germany
242637,"lakewood, colorado, usa",26.0,usa
242639,"avon, connecticut, usa",17.0,usa
242640,"chicago, ,",23.0,
242642,"victoria, british columbia, canada",57.0,canada
242681,"bamberg, bayern, germany",31.0,germany
242689,"fredericton, new brunswick, canada",49.0,canada
242708,"honolulu, hawaii, usa",8.0,usa
242719,"glendale, ,",26.0,
242730,"santa cruz, n/a, usa",66.0,usa
242742,"twentynine palms, california, usa",58.0,usa
242752,"toronto, ontario, canada",24.0,canada
242763,"huntington beach, california, usa",25.0,usa
242781,"marion, ,",38.0,
242788,"frederick, maryland, usa",21.0,usa
242794,"stockton, california, usa",32.0,usa
242812,"livermore, california, usa",18.0,usa
242816,"edmonton, alberta, canada",23.0,canada
242824,"belton, texas, usa",21.0,usa
242828,"pigeon point road, tobago, west indies, tobago",55.0,tobago
242831,"lafayette hill, pennsylvania, usa",46.0,usa
242843,"scottsdale, arizona, usa",43.0,usa
242849,"baltimore, maryland, usa",33.0,usa
242851,"sterling, virginia, usa",38.0,usa
242878,"montreal, quebec, canada",37.0,canada
242879,"varese, lombardia, italy",34.0,italy
242891,"rockwall, texas, usa",84.0,usa
242914,"dallas, texas, usa",43.0,usa
242950,"barcelona, catalunya, spain",35.0,spain
242961,"darrington, washington, usa",62.0,usa
242962,"hillsboro, ohio, usa",26.0,usa
242964,"detroit, michigan, usa",36.0,usa
242996,"camperdown, new south wales, australia",24.0,australia
243004,"ottawa, ontario, canada",14.0,canada
243075,"whitehorse, yukon territory, canada",13.0,canada
243077,"ann arbor, michigan, usa",34.0,usa
243088,"edmond, oklahoma, usa",15.0,usa
243100,"livermore, california, usa",33.0,usa
243132,"falmouth, maine, usa",16.0,usa
243141,"zeeland, michigan, usa",7.0,usa
243142,"westerville, ohio, usa",51.0,usa
243151,"seattle, washington, usa",53.0,usa
243154,"westbank, british columbia, canada",55.0,canada
243210,"new york, new york, usa",34.0,usa
243236,"modesto, california, usa",50.0,usa
243254,"madison, wisconsin, usa",27.0,usa
243294,"geismar, louisiana, usa",25.0,usa
243301,"victoria, british columbia, canada",24.0,canada
